merging_variable,country,leader,party,lr,president,term,startofterm,yearbegin,endofterm,yearend,speechtype,speechnum,codernum,rubricgrade,averagerubric,totalaverage,wb_region,region
Malaysia_Razak_International_2.txt,Malaysia,Najib Tun Razak,United Malays National Organization,NA,0,2,2013-05-16,2013,2018-05-10,2018,International,3,1,0,0,0.15,East Asia & Pacific,
Malaysia_Razak_International_2.txt,Malaysia,Najib Tun Razak,United Malays National Organization,NA,0,2,2013-05-16,2013,2018-05-10,2018,International,3,2,0,0,0.15,East Asia & Pacific,
Malaysia_Razak_International_2.txt,Malaysia,Najib Tun Razak,United Malays National Organization,NA,0,2,2013-05-16,2013,2018-05-10,2018,International,3,3,NA,0,0.15,East Asia & Pacific,
Malaysia_Razak_International_2.txt,Malaysia,Najib Tun Razak,United Malays National Organization,NA,0,2,2013-05-16,2013,2018-05-10,2018,International,3,4,NA,0,0.15,East Asia & Pacific,
Malaysia_Razak_Ribbon_2.txt,Malaysia,Najib Tun Razak,United Malays National Organization,NA,0,2,2013-05-16,2013,2018-05-10,2018,Ribbon cutting,4,1,0.1,0.1,0.15,East Asia & Pacific,
Malaysia_Razak_Ribbon_2.txt,Malaysia,Najib Tun Razak,United Malays National Organization,NA,0,2,2013-05-16,2013,2018-05-10,2018,Ribbon cutting,4,2,0.1,0.1,0.15,East Asia & Pacific,
Malaysia_Razak_Ribbon_2.txt,Malaysia,Najib Tun Razak,United Malays National Organization,NA,0,2,2013-05-16,2013,2018-05-10,2018,Ribbon cutting,4,3,NA,0.1,0.15,East Asia & Pacific,
Malaysia_Razak_Ribbon_2.txt,Malaysia,Najib Tun Razak,United Malays National Organization,NA,0,2,2013-05-16,2013,2018-05-10,2018,Ribbon cutting,4,4,NA,0.1,0.15,East Asia & Pacific,
Malaysia_Mohamad_Campaign_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Campaign,1,1,0.5,0.8,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Campaign_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Campaign,1,2,1.1,0.8,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Campaign_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Campaign,1,3,NA,0.8,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Campaign_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Campaign,1,4,NA,0.8,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Famous_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Famous,2,1,0.6,0.45,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Famous_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Famous,2,2,0.3,0.45,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Famous_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Famous,2,3,NA,0.45,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Famous_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Famous,2,4,NA,0.45,0.4875,East Asia & Pacific,
Malaysia_Mohamad_International_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,International,3,1,0.5,0.6,0.4875,East Asia & Pacific,
Malaysia_Mohamad_International_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,International,3,2,0.7,0.6,0.4875,East Asia & Pacific,
Malaysia_Mohamad_International_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,International,3,3,NA,0.6,0.4875,East Asia & Pacific,
Malaysia_Mohamad_International_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,International,3,4,NA,0.6,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Ribbon_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Ribbon cutting,4,1,0,0.1,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Ribbon_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Ribbon cutting,4,2,0.2,0.1,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Ribbon_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Ribbon cutting,4,3,NA,0.1,0.4875,East Asia & Pacific,
Malaysia_Mohamad_Ribbon_1.txt,Malaysia,Mahathir Mohamad,Malaysian United Indigenous Party,NA,0,1,2018-05-10,2018,2020-03-01,2020,Ribbon cutting,4,4,NA,0.1,0.4875,East Asia & Pacific,
,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,Famous,2,1,0,0,0.0833,East Asia & Pacific,
,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,Famous,2,2,0,0,0.0833,East Asia & Pacific,
,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,Famous,2,3,NA,0,0.0833,East Asia & Pacific,
,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,Famous,2,4,NA,0,0.0833,East Asia & Pacific,
Myanmar_Sein_International_1.txt,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,International,3,1,0,0.25,0.0833,East Asia & Pacific,
Myanmar_Sein_International_1.txt,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,International,3,2,0.5,0.25,0.0833,East Asia & Pacific,
Myanmar_Sein_International_1.txt,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,International,3,3,NA,0.25,0.0833,East Asia & Pacific,
Myanmar_Sein_International_1.txt,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,International,3,4,NA,0.25,0.0833,East Asia & Pacific,
Myanmar_Sein_Ribbon_1.txt,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,Ribbon cutting,4,1,0,0,0.0833,East Asia & Pacific,
Myanmar_Sein_Ribbon_1.txt,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,Ribbon cutting,4,2,0,0,0.0833,East Asia & Pacific,
Myanmar_Sein_Ribbon_1.txt,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,Ribbon cutting,4,3,NA,0,0.0833,East Asia & Pacific,
Myanmar_Sein_Ribbon_1.txt,Myanmar,Thein Sein,State Peace and Development Council,NA,1,1,2011-03-03,2011,2016-03-30,2016,Ribbon cutting,4,4,NA,0,0.0833,East Asia & Pacific,
Myanmar_Hlaing_Famous_1.txt,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,Famous,2,1,0,0,0,East Asia & Pacific,
Myanmar_Hlaing_Famous_1.txt,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,Famous,2,2,0,0,0,East Asia & Pacific,
Myanmar_Hlaing_Famous_1.txt,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,Famous,2,1,NA,0,0,East Asia & Pacific,
Myanmar_Hlaing_Famous_1.txt,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,Famous,2,2,NA,0,0,East Asia & Pacific,
,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,International,3,1,0,0,0,East Asia & Pacific,
,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,International,3,2,0,0,0,East Asia & Pacific,
,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,International,3,3,NA,0,0,East Asia & Pacific,
,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,International,3,4,NA,0,0,East Asia & Pacific,
Myanmar_Hlaing_Ribbon_1.txt,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,Ribbon cutting,4,1,0,0,0,East Asia & Pacific,
Myanmar_Hlaing_Ribbon_1.txt,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,Ribbon cutting,4,2,0,0,0,East Asia & Pacific,
Myanmar_Hlaing_Ribbon_1.txt,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,Ribbon cutting,4,3,NA,0,0,East Asia & Pacific,
Myanmar_Hlaing_Ribbon_1.txt,Myanmar,Min Aung Hlaing,military,NA,0,1,2011-03-30,2011,,present,Ribbon cutting,4,4,NA,0,0,East Asia & Pacific,
Myanmar_Kyi_Campaign_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Campaign,1,1,0,0,0,East Asia & Pacific,
Myanmar_Kyi_Campaign_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Campaign,1,2,0,0,0,East Asia & Pacific,
Myanmar_Kyi_Campaign_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Campaign,1,3,NA,0,0,East Asia & Pacific,
Myanmar_Kyi_Campaign_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Campaign,1,4,NA,0,0,East Asia & Pacific,
Myanmar_Kyi_Famous_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Famous,2,1,0,0,0,East Asia & Pacific,
Myanmar_Kyi_Famous_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Famous,2,2,0,0,0,East Asia & Pacific,
Myanmar_Kyi_Famous_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Famous,2,3,NA,0,0,East Asia & Pacific,
Myanmar_Kyi_Famous_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Famous,2,4,NA,0,0,East Asia & Pacific,
Myanmar_Kyi_International_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,International,3,1,0,0,0,East Asia & Pacific,
Myanmar_Kyi_International_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,International,3,2,0,0,0,East Asia & Pacific,
Myanmar_Kyi_International_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,International,3,3,NA,0,0,East Asia & Pacific,
Myanmar_Kyi_International_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,International,3,4,NA,0,0,East Asia & Pacific,
Myanmar_Kyi_Ribbon_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Ribbon cutting,4,1,0,0,0,East Asia & Pacific,
Myanmar_Kyi_Ribbon_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Ribbon cutting,4,2,0,0,0,East Asia & Pacific,
Myanmar_Kyi_Ribbon_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Ribbon cutting,4,3,NA,0,0,East Asia & Pacific,
Myanmar_Kyi_Ribbon_1.txt,Myanmar,Aung San Suu Kyi,National League for Democracy,NA,0,1,2016-04-06,2016,2021-02-01,2021,Ribbon cutting,4,4,NA,0,0,East Asia & Pacific,
Philippines_Estrada_Famous_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,Famous,2,1,1.8,1.65,0.55,East Asia & Pacific,
Philippines_Estrada_Famous_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,Famous,2,2,1.5,1.65,0.55,East Asia & Pacific,
Philippines_Estrada_Famous_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,Famous,2,3,NA,1.65,0.55,East Asia & Pacific,
Philippines_Estrada_Famous_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,Famous,2,4,NA,1.65,0.55,East Asia & Pacific,
Philippines_Estrada_International_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,International,3,1,0,0,0.55,East Asia & Pacific,
Philippines_Estrada_International_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,International,3,2,0,0,0.55,East Asia & Pacific,
Philippines_Estrada_International_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,International,3,3,NA,0,0.55,East Asia & Pacific,
Philippines_Estrada_International_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,International,3,4,NA,0,0.55,East Asia & Pacific,
Philippines_Estrada_Ribbon_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,Ribbon cutting,4,1,0,0,0.55,East Asia & Pacific,
Philippines_Estrada_Ribbon_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,Ribbon cutting,4,2,0,0,0.55,East Asia & Pacific,
Philippines_Estrada_Ribbon_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,Ribbon cutting,4,3,NA,0,0.55,East Asia & Pacific,
Philippines_Estrada_Ribbon_1.txt,Philippines,Joseph Estrada,Pwersa ng Masang Pilipino,NA,1,1,1998-07-30,1998,2001-01-20,2001,Ribbon cutting,4,4,NA,0,0.55,East Asia & Pacific,
Philippines_Arroyo_Campaign_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Campaign,1,1,0.3,0.35,0.4,East Asia & Pacific,
Philippines_Arroyo_Campaign_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Campaign,1,2,0.1,0.35,0.4,East Asia & Pacific,
Philippines_Arroyo_Campaign_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Campaign,1,3,NA,0.35,0.4,East Asia & Pacific,
Philippines_Arroyo_Campaign_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Campaign,1,4,NA,0.35,0.4,East Asia & Pacific,
Philippines_Arroyo_Famous_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Famous,2,1,1,1,0.4,East Asia & Pacific,
Philippines_Arroyo_Famous_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Famous,2,2,1,1,0.4,East Asia & Pacific,
Philippines_Arroyo_Famous_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Famous,2,3,NA,1,0.4,East Asia & Pacific,
Philippines_Arroyo_Famous_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Famous,2,4,NA,1,0.4,East Asia & Pacific,
Philippines_Arroyo_International_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,International,3,1,0,0,0.4,East Asia & Pacific,
Philippines_Arroyo_International_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,International,3,2,0,0,0.4,East Asia & Pacific,
Philippines_Arroyo_International_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,International,3,3,NA,0,0.4,East Asia & Pacific,
Philippines_Arroyo_International_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,International,3,4,NA,0,0.4,East Asia & Pacific,
Philippines_Arroyo_Ribbon_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Ribbon cutting,4,1,0,0,0.4,East Asia & Pacific,
Philippines_Arroyo_Ribbon_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Ribbon cutting,4,2,0,0,0.4,East Asia & Pacific,
Philippines_Arroyo_Ribbon_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Ribbon cutting,4,3,NA,0,0.4,East Asia & Pacific,
Philippines_Arroyo_Ribbon_1.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,1,2001-01-20,2001,2004-06-23,2004,Ribbon cutting,4,4,NA,0,0.4,East Asia & Pacific,
Philippines_Arroyo_Campaign_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Campaign,1,1,0.7,0.65,0.3375,East Asia & Pacific,
Philippines_Arroyo_Campaign_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Campaign,1,2,0.6,0.65,0.3375,East Asia & Pacific,
Philippines_Arroyo_Campaign_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Campaign,1,3,NA,0.65,0.3375,East Asia & Pacific,
Philippines_Arroyo_Campaign_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Campaign,1,4,NA,0.65,0.3375,East Asia & Pacific,
Philippines_Arroyo_Famous_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Famous,2,1,0,0.05,0.3375,East Asia & Pacific,
Philippines_Arroyo_Famous_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Famous,2,2,0.1,0.05,0.3375,East Asia & Pacific,
Philippines_Arroyo_Famous_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Famous,2,3,NA,0.05,0.3375,East Asia & Pacific,
Philippines_Arroyo_Famous_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Famous,2,4,NA,0.05,0.3375,East Asia & Pacific,
Philippines_Arroyo_International_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,International,3,1,0,0.05,0.3375,East Asia & Pacific,
Philippines_Arroyo_International_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,International,3,2,0.1,0.05,0.3375,East Asia & Pacific,
Philippines_Arroyo_International_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,International,3,3,NA,0.05,0.3375,East Asia & Pacific,
Philippines_Arroyo_International_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,International,3,4,NA,0.05,0.3375,East Asia & Pacific,
Philippines_Arroyo_Ribbon_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Ribbon cutting,4,1,0.6,0.6,0.3375,East Asia & Pacific,
Philippines_Arroyo_Ribbon_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Ribbon cutting,4,2,0.6,0.6,0.3375,East Asia & Pacific,
Philippines_Arroyo_Ribbon_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Ribbon cutting,4,3,NA,0.6,0.3375,East Asia & Pacific,
Philippines_Arroyo_Ribbon_2.txt,Philippines,Gloria Macapagal Arroyo,Lakas - CMD,NA,1,2,2004-06-23,2004,2010-07-30,2010,Ribbon cutting,4,4,NA,0.6,0.3375,East Asia & Pacific,
Philippines_Aquino III_Campaign_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Campaign,1,1,2,1.6,0.8,East Asia & Pacific,
Philippines_Aquino III_Campaign_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Campaign,1,2,1.2,1.6,0.8,East Asia & Pacific,
Philippines_Aquino III_Campaign_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Campaign,1,3,NA,1.6,0.8,East Asia & Pacific,
Philippines_Aquino III_Campaign_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Campaign,1,4,NA,1.6,0.8,East Asia & Pacific,
Philippines_Aquino III_Famous_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Famous,2,1,1.8,1.1,0.8,East Asia & Pacific,
Philippines_Aquino III_Famous_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Famous,2,2,0.4,1.1,0.8,East Asia & Pacific,
Philippines_Aquino III_Famous_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Famous,2,3,NA,1.1,0.8,East Asia & Pacific,
Philippines_Aquino III_Famous_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Famous,2,4,NA,1.1,0.8,East Asia & Pacific,
Philippines_Aquino III_International_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,International,3,1,0.4,0.35,0.8,East Asia & Pacific,
Philippines_Aquino III_International_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,International,3,2,0.3,0.35,0.8,East Asia & Pacific,
Philippines_Aquino III_International_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,International,3,3,NA,0.35,0.8,East Asia & Pacific,
Philippines_Aquino III_International_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,International,3,4,NA,0.35,0.8,East Asia & Pacific,
Philippines_Aquino III_Ribbon_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Ribbon cutting,4,1,0,0.15,0.8,East Asia & Pacific,
Philippines_Aquino III_Ribbon_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Ribbon cutting,4,2,0.3,0.15,0.8,East Asia & Pacific,
Philippines_Aquino III_Ribbon_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Ribbon cutting,4,3,NA,0.15,0.8,East Asia & Pacific,
Philippines_Aquino III_Ribbon_1.txt,Philippines,Benigno Aquino III,Liberal Party of the Philippines,NA,1,1,2010-07-30,2010,2016-07-30,2016,Ribbon cutting,4,4,NA,0.15,0.8,East Asia & Pacific,
,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,Campaign,1,1,2,2,1.375,East Asia & Pacific,
,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,Campaign,1,2,2,2,1.375,East Asia & Pacific,
,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,Campaign,1,3,NA,2,1.375,East Asia & Pacific,
,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,Campaign,1,4,NA,2,1.375,East Asia & Pacific,
Philippines_Duterte_Famous_1.txt,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,Famous,2,1,1,1.15,1.375,East Asia & Pacific,
Philippines_Duterte_Famous_1.txt,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,Famous,2,2,1.3,1.15,1.375,East Asia & Pacific,
Philippines_Duterte_Famous_1.txt,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,Famous,2,3,NA,1.15,1.375,East Asia & Pacific,
Philippines_Duterte_Famous_1.txt,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,Famous,2,4,NA,1.15,1.375,East Asia & Pacific,
Philippines_Duterte_International_1.txt,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,International,3,1,1,1,1.375,East Asia & Pacific,
Philippines_Duterte_International_1.txt,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,International,3,2,1,1,1.375,East Asia & Pacific,
Philippines_Duterte_International_1.txt,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,International,3,3,NA,1,1.375,East Asia & Pacific,
Philippines_Duterte_International_1.txt,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,International,3,4,NA,1,1.375,East Asia & Pacific,
Philippines_Duterte_Ribbon_1.txt,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,Ribbon cutting,4,1,1,1.35,1.375,East Asia & Pacific,
Philippines_Duterte_Ribbon_1.txt,Philippines,Rodrigo Duterte,PDP - Laban,NA,1,1,2016-07-30,2016,,present,Ribbon cutting,4,2,1.7,1.35,1.375,East Asia & Pacific,
